519732 交银双息 日线 后复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
2019/09/19	3.4580	3.4580	3.4580	3.4580	0	0.00
2019/09/20	3.4670	3.4670	3.4670	3.4670	0	0.00
2019/09/23	3.4680	3.4680	3.4680	3.4680	0	0.00
2019/09/24	3.5070	3.5070	3.5070	3.5070	0	0.00
2019/09/25	3.4570	3.4570	3.4570	3.4570	0	0.00
2019/09/26	3.3920	3.3920	3.3920	3.3920	0	0.00
2019/09/27	3.4310	3.4310	3.4310	3.4310	0	0.00
2019/09/30	3.3950	3.3950	3.3950	3.3950	0	0.00
2019/10/08	3.3660	3.3660	3.3660	3.3660	0	0.00
2019/10/09	3.4060	3.4060	3.4060	3.4060	0	0.00
2019/10/10	3.4520	3.4520	3.4520	3.4520	0	0.00
2019/10/11	3.4500	3.4500	3.4500	3.4500	0	0.00
2019/10/14	3.4800	3.4800	3.4800	3.4800	0	0.00
2019/10/15	3.4630	3.4630	3.4630	3.4630	0	0.00
2019/10/16	3.4680	3.4680	3.4680	3.4680	0	0.00
2019/10/17	3.4950	3.4950	3.4950	3.4950	0	0.00
2019/10/18	3.4780	3.4780	3.4780	3.4780	0	0.00
2019/10/21	3.4790	3.4790	3.4790	3.4790	0	0.00
2019/10/22	3.4880	3.4880	3.4880	3.4880	0	0.00
2019/10/23	3.4580	3.4580	3.4580	3.4580	0	0.00
2019/10/24	3.4460	3.4460	3.4460	3.4460	0	0.00
2019/10/25	3.4800	3.4800	3.4800	3.4800	0	0.00
2019/10/28	3.5270	3.5270	3.5270	3.5270	0	0.00
2019/10/29	3.4920	3.4920	3.4920	3.4920	0	0.00
2019/10/30	3.4900	3.4900	3.4900	3.4900	0	0.00
2019/10/31	3.5060	3.5060	3.5060	3.5060	0	0.00
2019/11/01	3.5210	3.5210	3.5210	3.5210	0	0.00
2019/11/04	3.5420	3.5420	3.5420	3.5420	0	0.00
2019/11/05	3.5460	3.5460	3.5460	3.5460	0	0.00
2019/11/06	3.5250	3.5250	3.5250	3.5250	0	0.00
2019/11/07	3.5560	3.5560	3.5560	3.5560	0	0.00
2019/11/08	3.5620	3.5620	3.5620	3.5620	0	0.00
2019/11/11	3.5300	3.5300	3.5300	3.5300	0	0.00
2019/11/12	3.5120	3.5120	3.5120	3.5120	0	0.00
2019/11/13	3.5480	3.5480	3.5480	3.5480	0	0.00
2019/11/14	3.5690	3.5690	3.5690	3.5690	0	0.00
2019/11/15	3.5700	3.5700	3.5700	3.5700	0	0.00
2019/11/18	3.5820	3.5820	3.5820	3.5820	0	0.00
2019/11/19	3.6680	3.6680	3.6680	3.6680	0	0.00
2019/11/20	3.6770	3.6770	3.6770	3.6770	0	0.00
2019/11/21	3.6510	3.6510	3.6510	3.6510	0	0.00
2019/11/22	3.5850	3.5850	3.5850	3.5850	0	0.00
2019/11/25	3.5430	3.5430	3.5430	3.5430	0	0.00
2019/11/26	3.5690	3.5690	3.5690	3.5690	0	0.00
2019/11/27	3.5530	3.5530	3.5530	3.5530	0	0.00
2019/11/28	3.5400	3.5400	3.5400	3.5400	0	0.00
2019/11/29	3.5270	3.5270	3.5270	3.5270	0	0.00
2019/12/02	3.5300	3.5300	3.5300	3.5300	0	0.00
2019/12/03	3.5440	3.5440	3.5440	3.5440	0	0.00
2019/12/04	3.5600	3.5600	3.5600	3.5600	0	0.00
2019/12/05	3.5920	3.5920	3.5920	3.5920	0	0.00
2019/12/06	3.6300	3.6300	3.6300	3.6300	0	0.00
2019/12/09	3.6270	3.6270	3.6270	3.6270	0	0.00
2019/12/10	3.6480	3.6480	3.6480	3.6480	0	0.00
2019/12/11	3.6130	3.6130	3.6130	3.6130	0	0.00
2019/12/12	3.6180	3.6180	3.6180	3.6180	0	0.00
2019/12/13	3.6500	3.6500	3.6500	3.6500	0	0.00
2019/12/16	3.7120	3.7120	3.7120	3.7120	0	0.00
2019/12/17	3.7440	3.7440	3.7440	3.7440	0	0.00
2019/12/18	3.7370	3.7370	3.7370	3.7370	0	0.00
2019/12/19	3.7240	3.7240	3.7240	3.7240	0	0.00
2019/12/20	3.7130	3.7130	3.7130	3.7130	0	0.00
2019/12/23	3.6740	3.6740	3.6740	3.6740	0	0.00
2019/12/24	3.7300	3.7300	3.7300	3.7300	0	0.00
2019/12/25	3.7400	3.7400	3.7400	3.7400	0	0.00
2019/12/26	3.7590	3.7590	3.7590	3.7590	0	0.00
2019/12/27	3.7180	3.7180	3.7180	3.7180	0	0.00
2019/12/30	3.7420	3.7420	3.7420	3.7420	0	0.00
2019/12/31	3.7670	3.7670	3.7670	3.7670	0	0.00
2020/01/02	3.8270	3.8270	3.8270	3.8270	0	0.00
2020/01/03	3.8200	3.8200	3.8200	3.8200	0	0.00
2020/01/06	3.8460	3.8460	3.8460	3.8460	0	0.00
2020/01/07	3.8740	3.8740	3.8740	3.8740	0	0.00
2020/01/08	3.8750	3.8750	3.8750	3.8750	0	0.00
2020/01/09	3.9210	3.9210	3.9210	3.9210	0	0.00
2020/01/10	3.9250	3.9250	3.9250	3.9250	0	0.00
2020/01/13	3.9560	3.9560	3.9560	3.9560	0	0.00
2020/01/14	3.9660	3.9660	3.9660	3.9660	0	0.00
2020/01/15	3.9600	3.9600	3.9600	3.9600	0	0.00
2020/01/16	3.9750	3.9750	3.9750	3.9750	0	0.00
2020/01/17	3.9680	3.9680	3.9680	3.9680	0	0.00
2020/01/20	4.0010	4.0010	4.0010	4.0010	0	0.00
2020/01/21	3.9870	3.9870	3.9870	3.9870	0	0.00
2020/01/22	4.0220	4.0220	4.0220	4.0220	0	0.00
2020/01/23	3.9480	3.9480	3.9480	3.9480	0	0.00
2020/02/03	3.7420	3.7420	3.7420	3.7420	0	0.00
2020/02/04	3.8940	3.8940	3.8940	3.8940	0	0.00
2020/02/05	3.9450	3.9450	3.9450	3.9450	0	0.00
2020/02/06	4.0590	4.0590	4.0590	4.0590	0	0.00
2020/02/07	4.0770	4.0770	4.0770	4.0770	0	0.00
2020/02/10	4.1070	4.1070	4.1070	4.1070	0	0.00
2020/02/11	4.0940	4.0940	4.0940	4.0940	0	0.00
2020/02/12	4.1460	4.1460	4.1460	4.1460	0	0.00
2020/02/13	4.1120	4.1120	4.1120	4.1120	0	0.00
2020/02/14	4.0900	4.0900	4.0900	4.0900	0	0.00
2020/02/17	4.1740	4.1740	4.1740	4.1740	0	0.00
2020/02/18	4.2140	4.2140	4.2140	4.2140	0	0.00
2020/02/19	4.1770	4.1770	4.1770	4.1770	0	0.00
2020/02/20	4.2550	4.2550	4.2550	4.2550	0	0.00
2020/02/21	4.2900	4.2900	4.2900	4.2900	0	0.00
2020/02/24	4.3100	4.3100	4.3100	4.3100	0	0.00
2020/02/25	4.3240	4.3240	4.3240	4.3240	0	0.00
2020/02/26	4.2140	4.2140	4.2140	4.2140	0	0.00
2020/02/27	4.2420	4.2420	4.2420	4.2420	0	0.00
2020/02/28	4.1440	4.1440	4.1440	4.1440	0	0.00
2020/03/02	4.2350	4.2350	4.2350	4.2350	0	0.00
2020/03/03	4.2580	4.2580	4.2580	4.2580	0	0.00
2020/03/04	4.2720	4.2720	4.2720	4.2720	0	0.00
2020/03/05	4.3170	4.3170	4.3170	4.3170	0	0.00
2020/03/06	4.2710	4.2710	4.2710	4.2710	0	0.00
2020/03/09	4.1520	4.1520	4.1520	4.1520	0	0.00
2020/03/10	4.2350	4.2350	4.2350	4.2350	0	0.00
2020/03/11	4.1880	4.1880	4.1880	4.1880	0	0.00
2020/03/12	4.1290	4.1290	4.1290	4.1290	0	0.00
2020/03/13	4.1190	4.1190	4.1190	4.1190	0	0.00
2020/03/16	3.9890	3.9890	3.9890	3.9890	0	0.00
2020/03/17	4.0160	4.0160	4.0160	4.0160	0	0.00
2020/03/18	4.0030	4.0030	4.0030	4.0030	0	0.00
2020/03/19	4.0110	4.0110	4.0110	4.0110	0	0.00
2020/03/20	4.0540	4.0540	4.0540	4.0540	0	0.00
2020/03/23	3.9520	3.9520	3.9520	3.9520	0	0.00
2020/03/24	3.9950	3.9950	3.9950	3.9950	0	0.00
2020/03/25	4.0700	4.0700	4.0700	4.0700	0	0.00
2020/03/26	4.0660	4.0660	4.0660	4.0660	0	0.00
2020/03/27	4.0400	4.0400	4.0400	4.0400	0	0.00
2020/03/30	3.9690	3.9690	3.9690	3.9690	0	0.00
2020/03/31	4.0040	4.0040	4.0040	4.0040	0	0.00
2020/04/01	3.9730	3.9730	3.9730	3.9730	0	0.00
2020/04/02	4.0080	4.0080	4.0080	4.0080	0	0.00
2020/04/03	3.9890	3.9890	3.9890	3.9890	0	0.00
2020/04/07	4.0790	4.0790	4.0790	4.0790	0	0.00
2020/04/08	4.0660	4.0660	4.0660	4.0660	0	0.00
2020/04/09	4.0980	4.0980	4.0980	4.0980	0	0.00
2020/04/10	4.0530	4.0530	4.0530	4.0530	0	0.00
2020/04/13	4.0470	4.0470	4.0470	4.0470	0	0.00
2020/04/14	4.1200	4.1200	4.1200	4.1200	0	0.00
2020/04/15	4.0960	4.0960	4.0960	4.0960	0	0.00
2020/04/16	4.1140	4.1140	4.1140	4.1140	0	0.00
2020/04/17	4.1040	4.1040	4.1040	4.1040	0	0.00
2020/04/20	4.1490	4.1490	4.1490	4.1490	0	0.00
2020/04/21	4.1440	4.1440	4.1440	4.1440	0	0.00
2020/04/22	4.1790	4.1790	4.1790	4.1790	0	0.00
2020/04/23	4.1610	4.1610	4.1610	4.1610	0	0.00
2020/04/24	4.1370	4.1370	4.1370	4.1370	0	0.00
2020/04/27	4.1460	4.1460	4.1460	4.1460	0	0.00
2020/04/28	4.1560	4.1560	4.1560	4.1560	0	0.00
2020/04/29	4.1810	4.1810	4.1810	4.1810	0	0.00
2020/04/30	4.2100	4.2100	4.2100	4.2100	0	0.00
2020/05/06	4.2150	4.2150	4.2150	4.2150	0	0.00
2020/05/07	4.2210	4.2210	4.2210	4.2210	0	0.00
2020/05/08	4.2660	4.2660	4.2660	4.2660	0	0.00
2020/05/11	4.2720	4.2720	4.2720	4.2720	0	0.00
2020/05/12	4.2990	4.2990	4.2990	4.2990	0	0.00
2020/05/13	4.3130	4.3130	4.3130	4.3130	0	0.00
2020/05/14	4.2960	4.2960	4.2960	4.2960	0	0.00
2020/05/15	4.3000	4.3000	4.3000	4.3000	0	0.00
2020/05/18	4.3000	4.3000	4.3000	4.3000	0	0.00
2020/05/19	4.3360	4.3360	4.3360	4.3360	0	0.00
2020/05/20	4.3030	4.3030	4.3030	4.3030	0	0.00
2020/05/21	4.2770	4.2770	4.2770	4.2770	0	0.00
2020/05/22	4.2120	4.2120	4.2120	4.2120	0	0.00
2020/05/25	4.2300	4.2300	4.2300	4.2300	0	0.00
2020/05/26	4.2940	4.2940	4.2940	4.2940	0	0.00
2020/05/27	4.2930	4.2930	4.2930	4.2930	0	0.00
2020/05/28	4.2920	4.2920	4.2920	4.2920	0	0.00
2020/05/29	4.3640	4.3640	4.3640	4.3640	0	0.00
2020/06/01	4.4420	4.4420	4.4420	4.4420	0	0.00
2020/06/02	4.3960	4.3960	4.3960	4.3960	0	0.00
2020/06/03	4.3880	4.3880	4.3880	4.3880	0	0.00
2020/06/04	4.3960	4.3960	4.3960	4.3960	0	0.00
2020/06/05	4.4010	4.4010	4.4010	4.4010	0	0.00
2020/06/08	4.3800	4.3800	4.3800	4.3800	0	0.00
2020/06/09	4.4190	4.4190	4.4190	4.4190	0	0.00
2020/06/10	4.4590	4.4590	4.4590	4.4590	0	0.00
数据来源:通达信
